,Longitude,Latitude
321,-73.96689202,40.79882723
322,-73.94516991,40.79090314
323,-73.98286248,40.73237227
324,-73.9937069,40.75186385
325,-73.98747935,40.72182202
326,-73.93609108,40.76062674
327,-73.99033113,40.7346458
328,-73.98206978,40.76849029
329,-73.98683434,40.71800673
330,-73.97812412,40.74573292
331,-73.98970655,40.73686899
332,-73.91617217,40.78101014
333,-73.95905925,40.77331241
334,-73.99326291,40.71662118
335,-73.96089685,40.76734873
336,-73.9446528,40.72655783
337,-73.98433731,40.75164613
338,-73.98832441,40.73741781
339,-73.9873799,40.77074168
340,-73.94540491,40.79058212
341,-73.99086658,40.75066421
342,-73.97339507,40.75816838
343,-73.96626496,40.76756451
344,-73.94584296,40.78038838
345,-73.98863003,40.70159873
346,-73.98713326,40.73924295
347,-73.93934645,40.74941072
348,-73.98629367,40.71583282
349,-73.91870263,40.74316467
350,-73.99706744,40.74470568
351,-73.99313207,40.72616745
352,-73.94855204,40.79781318
353,-73.99933403,40.72241557
354,-73.97382882,40.78422704
355,-73.93351914,40.79860147
356,-73.99332257,40.73331206
357,-73.96670326,40.75738988
358,-73.93340383,40.7947231
359,-73.9860529,40.72868924
360,-73.9850364,40.74050528
361,-73.9898113,40.75976844
362,-73.99086658,40.75066421
363,-73.99658381,40.74536441
364,-73.98772885,40.73832626
365,-73.98683929,40.74772968
366,-73.99145687,40.73512073
367,-73.98820145,40.71856407
368,-73.94515921,40.79512179
369,-73.98932975,40.74635482
370,-73.99321106,40.76529112
371,-73.90746707,40.71298856
372,-73.93229782,40.79558155
373,-73.98596397,40.75691625
374,-73.97595498,40.77622934
375,-73.9339019,40.70411373
376,-73.9339019,40.70411373
377,-73.99402335,40.76481358
378,-73.9898113,40.75976844
379,-73.94878567,40.7946047
380,-73.98065317,40.73611028
381,-73.95011112,40.7801323
382,-73.9411009,40.71627694
383,-73.99897649,40.74718148
384,-73.9592539,40.70891237
385,-73.98078616,40.71288965
386,-73.99928332,40.74166453
387,-73.90214356,40.76168434
388,-73.99179352,40.72640066
389,-73.97809262,40.7647046
390,-73.9039212,40.74554397
391,-73.9238958,40.76517286
392,-73.98387086,40.75518678
393,-73.99033113,40.7346458
394,-73.9303656,40.764499
395,-73.99204667,40.75160026
396,-73.93860336,40.79989156
397,-73.94162037,40.7986333
398,-73.93906265,40.79926052
399,-73.98288453,40.74484992
400,-73.97868295,40.7587596
401,-73.98256326,40.73137039
402,-73.91349943,40.7454253
403,-73.9952345,40.73957294
404,-73.97469025,40.75043947
405,-73.97857658,40.76403223
406,-73.9937069,40.75186385
407,-73.98464605,40.77449066
408,-73.96359011,40.70768417
409,-73.95149493,40.77398194
410,-73.93951602,40.70574172
411,-73.98082647,40.78593015
412,-73.95210286,40.76704623
413,-73.97156987,40.797511
414,-73.92968491,40.71853771
415,-73.99213945,40.72997985
416,-73.98868014,40.72508566
417,-73.92891794,40.74426933
418,-73.97853584,40.7223971
419,-73.99523109,40.73669095
420,-73.99826215,40.7379646
421,-73.95994075,40.76039322
422,-73.98469176,40.73269915
423,-73.99696707,40.72975501
424,-73.92283767,40.7624082
